state_key,action,value
O..XOXXO.,8,-1.000000
O..XX...O,1,1.000000
O..XX...O,2,1.000000
O..XX...O,5,1.000000
O..XX...O,6,1.000000
O..XX...O,7,1.000000
O..XX..O.,1,0.000000
O..XX..O.,2,1.000000
O..XX..O.,5,1.000000
O..XX..O.,6,1.000000
O..XX..O.,8,0.000000
O..XX..OO,1,-1.000000
O..XX..OO,2,-1.000000
O..XX..OO,5,1.000000
O..XX..OO,6,1.000000
O..XX.O..,1,1.000000
O..XX.O..,2,0.000000
O..XX.O..,5,1.000000
O..XX.O..,7,1.000000
O..XX.O..,8,0.000000
O..XX.O.O,1,-1.000000
O..XX.O.O,2,-1.000000
O..XX.O.O,5,1.000000
O..XX.O.O,7,1.000000
O..XX.OO.,1,-1.000000
O..XX.OO.,2,-1.000000
O..XX.OO.,5,1.000000
O..XX.OO.,8,-0.000000
O..XX.OOX,1,0.000000
O..XX.OOX,2,0.000000
O..XX.OOX,5,1.000000
O..XX.OXO,1,1.000000
O..XX.OXO,2,1.000000
O..XX.OXO,5,1.000000
O..XX.XOO,1,1.000000
O..XX.XOO,2,1.000000
O..XX.XOO,5,1.000000
O..XXO...,1,0.000000
O..XXO...,2,0.000000
O..XXO...,6,-1.000000
O..XXO...,7,0.000000
O..XXO...,8,0.000000
O..XXO..O,1,-1.000000
O..XXO..O,2,-0.000000
O..XXO..O,6,-1.000000
O..XXO..O,7,-1.000000
O..XXO.O.,1,-1.000000
O..XXO.O.,2,-0.000000
O..XXO.O.,6,-1.000000
O..XXO.O.,8,-0.000000
O..XXO.OX,1,0.000000
O..XXO.OX,2,0.000000
O..XXO.OX,6,0.000000
O..XXO.XO,1,1.000000
O..XXO.XO,2,1.000000
O..XXO.XO,6,-1.000000
O..XXOO..,1,-0.000000
O..XXOO..,2,-0.000000
O..XXOO..,7,-0.000000
O..XXOO..,8,-0.000000
O..XXOO.X,1,0.000000
O..XXOO.X,2,0.000000
O..XXOO.X,7,0.000000
O..XXOOOX,1,-0.000000
O..XXOOOX,2,-0.000000
O..XXOOX.,1,1.000000
O..XXOOX.,2,0.000000
O..XXOOX.,8,0.000000
O..XXOOXO,1,1.000000
O..XXOOXO,2,-0.000000
O..XXOX.O,1,-1.000000
O..XXOX.O,2,1.000000
O..XXOX.O,7,-1.000000
O..XXOXO.,1,0.000000
O..XXOXO.,2,1.000000
O..XXOXO.,8,0.000000
O..XXOXOO,1,-1.000000
O..XXOXOO,2,1.000000
O.O.....X,1,-1.000000
O.O.....X,3,-1.000000
O.O.....X,4,-1.000000
O.O.....X,5,-1.000000
O.O.....X,6,-1.000000
O.O.....X,7,-1.000000
O.O....X.,1,-1.000000
O.O....X.,3,-1.000000
O.O....X.,4,-1.000000
O.O....X.,5,-1.000000
O.O....X.,6,-1.000000
O.O....X.,8,-1.000000
O.O....XX,1,1.000000
O.O....XX,3,-1.000000
O.O....XX,4,-1.000000
O.O....XX,5,-1.000000
O.O....XX,6,1.000000
O.O...OXX,1,-1.000000
O.O...OXX,3,-1.000000
O.O...OXX,4,-1.000000
O.O...OXX,5,-1.000000
O.O...X..,1,-1.000000
O.O...X..,3,-1.000000
O.O...X..,4,-1.000000
O.O...X..,5,-1.000000
O.O...X..,7,-1.000000
O.O...X..,8,-1.000000
O.O...X.X,1,0.000000
O.O...X.X,3,-1.000000
O.O...X.X,4,-1.000000
O.O...X.X,5,-1.000000
O.O...X.X,7,1.000000
O.O...XOX,1,-0.000000
O.O...XOX,3,-1.000000
O.O...XOX,4,-1.000000
O.O...XOX,5,-1.000000
O.O...XX.,1,1.000000
O.O...XX.,3,-1.000000
O.O...XX.,4,-1.000000
O.O...XX.,5,-1.000000
O.O...XX.,8,1.000000
O.O...XXO,1,-1.000000
O.O...XXO,3,-1.000000
O.O...XXO,4,-1.000000
O.O...XXO,5,-1.000000
O.O..O.XX,1,1.000000
O.O..O.XX,3,-1.000000
O.O..O.XX,4,-1.000000
O.O..O.XX,6,1.000000
O.O..OX.X,1,-0.000000
O.O..OX.X,3,-1.000000
O.O..OX.X,4,-1.000000
O.O..OX.X,7,1.000000
O.O..OXX.,1,-1.000000
O.O..OXX.,3,-1.000000
O.O..OXX.,4,-1.000000
O.O..OXX.,8,1.000000
O.O..X...,1,-1.000000
O.O..X...,3,-1.000000
O.O..X...,4,-1.000000
O.O..X...,6,-1.000000
O.O..X...,7,-1.000000
O.O..X...,8,-1.000000
O.O..X..X,1,-1.000000
O.O..X..X,3,-1.000000
O.O..X..X,4,-1.000000
O.O..X..X,6,-1.000000
O.O..X..X,7,-1.000000
O.O..X.OX,1,-1.000000
O.O..X.OX,3,-1.000000
O.O..X.OX,4,-1.000000
O.O..X.OX,6,-1.000000
O.O..X.X.,1,-1.000000
O.O..X.X.,3,-1.000000
O.O..X.X.,4,-1.000000
O.O..X.X.,6,-1.000000
O.O..X.X.,8,-1.000000
O.O..X.XO,1,-1.000000
O.O..X.XO,3,-1.000000
O.O..X.XO,4,-1.000000
O.O..X.XO,6,-1.000000
O.O..XO.X,1,-1.000000
O.O..XO.X,3,-1.000000
O.O..XO.X,4,-1.000000
O.O..XO.X,7,-1.000000
O.O..XOX.,1,-1.000000
O.O..XOX.,3,-1.000000
O.O..XOX.,4,-1.000000
O.O..XOX.,8,-1.000000
O.O..XOXX,1,-1.000000
O.O..XOXX,3,-1.000000
O.O..XOXX,4,-1.000000
O.O..XX..,1,0.000000
O.O..XX..,3,-1.000000
O.O..XX..,4,-1.000000
O.O..XX..,7,-1.000000
O.O..XX..,8,-1.000000
O.O..XX.O,1,-1.000000
O.O..XX.O,3,-1.000000
O.O..XX.O,4,-1.000000
O.O..XX.O,7,-1.000000
O.O..XXO.,1,-0.000000
O.O..XXO.,3,-1.000000
O.O..XXO.,4,-1.000000
O.O..XXO.,8,-1.000000
O.O..XXOX,1,0.000000
O.O..XXOX,3,-1.000000
O.O..XXOX,4,-1.000000
O.O..XXXO,1,-1.000000
O.O..XXXO,3,-1.000000
O.O..XXXO,4,-1.000000
O.O.O..XX,1,-1.000000
O.O.O..XX,3,-1.000000
O.O.O..XX,5,-1.000000
O.O.O..XX,6,1.000000
O.O.O.X.X,1,-0.000000
O.O.O.X.X,3,-1.000000
O.O.O.X.X,5,-1.000000
O.O.O.X.X,7,1.000000
O.O.O.XX.,1,-1.000000
O.O.O.XX.,3,-1.000000
O.O.O.XX.,5,-1.000000
O.O.O.XX.,8,1.000000
O.O.OX..X,1,-1.000000
O.O.OX..X,3,-1.000000
O.O.OX..X,6,-1.000000
O.O.OX..X,7,-1.000000
O.O.OX.X.,1,-1.000000
O.O.OX.X.,3,-1.000000
O.O.OX.X.,6,-1.000000
O.O.OX.X.,8,-1.000000
O.O.OX.XX,1,-1.000000
O.O.OX.XX,3,-1.000000
O.O.OX.XX,6,1.000000
O.O.OXX..,1,-1.000000
O.O.OXX..,3,-1.000000
O.O.OXX..,7,-1.000000
O.O.OXX..,8,-1.000000
O.O.OXX.X,1,0.000000
O.O.OXX.X,3,-1.000000
O.O.OXX.X,7,1.000000
O.O.OXXOX,1,-0.000000
O.O.OXXOX,3,-1.000000
O.O.OXXX.,1,-1.000000
O.O.OXXX.,3,-1.000000
O.O.OXXX.,8,1.000000
O.O.X....,1,-0.000000
O.O.X....,3,-1.000000
O.O.X....,5,-1.000000
O.O.X....,6,-1.000000
O.O.X....,7,-1.000000
O.O.X....,8,-1.000000
O.O.X...X,1,0.000000
O.O.X...X,3,-1.000000
O.O.X...X,5,-1.000000
O.O.X...X,6,-1.000000
O.O.X...X,7,-1.000000
O.O.X..OX,1,-0.000000
O.O.X..OX,3,-1.000000
O.O.X..OX,5,-1.000000
O.O.X..OX,6,-1.000000
O.O.X..X.,1,1.000000
O.O.X..X.,3,-1.000000
O.O.X..X.,5,-1.000000
O.O.X..X.,6,-1.000000
O.O.X..X.,8,-1.000000
O.O.X..XO,1,1.000000
O.O.X..XO,3,-1.000000
O.O.X..XO,5,-1.000000
O.O.X..XO,6,-1.000000
O.O.X.O.X,1,-1.000000
O.O.X.O.X,3,-1.000000
O.O.X.O.X,5,-1.000000
O.O.X.O.X,7,-1.000000
O.O.X.OX.,1,1.000000
O.O.X.OX.,3,-1.000000
O.O.X.OX.,5,-1.000000
O.O.X.OX.,8,-1.000000
O.O.X.OXX,1,1.000000
O.O.X.OXX,3,-1.000000
O.O.X.OXX,5,-1.000000
O.O.X.X..,1,0.000000
O.O.X.X..,3,-1.000000
O.O.X.X..,5,-1.000000
O.O.X.X..,7,-1.000000
O.O.X.X..,8,-1.000000
O.O.X.X.O,1,-1.000000
O.O.X.X.O,3,-1.000000
O.O.X.X.O,5,-1.000000
O.O.X.X.O,7,-1.000000
O.O.X.XO.,1,-0.000000
O.O.X.XO.,3,-1.000000
O.O.X.XO.,5,-1.000000
O.O.X.XO.,8,-1.000000
O.O.X.XOX,1,0.000000
O.O.X.XOX,3,-1.000000
O.O.X.XOX,5,-1.000000
O.O.X.XXO,1,1.000000
O.O.X.XXO,3,-1.000000
O.O.X.XXO,5,-1.000000
O.O.XO..X,1,-0.000000
O.O.XO..X,3,-1.000000
O.O.XO..X,6,-1.000000
O.O.XO..X,7,-1.000000
O.O.XO.X.,1,1.000000
O.O.XO.X.,3,-1.000000
O.O.XO.X.,6,-1.000000
O.O.XO.X.,8,-1.000000
O.O.XO.XX,1,1.000000
O.O.XO.XX,3,-1.000000
O.O.XO.XX,6,1.000000
O.O.XOOXX,1,1.000000
O.O.XOOXX,3,-1.000000
O.O.XOX..,1,-1.000000
O.O.XOX..,3,-1.000000
O.O.XOX..,7,-1.000000
O.O.XOX..,8,-1.000000
O.O.XOX.X,1,0.000000
O.O.XOX.X,3,-1.000000
O.O.XOX.X,7,1.000000
O.O.XOXOX,1,-0.000000
O.O.XOXOX,3,-1.000000
O.O.XOXX.,1,1.000000
O.O.XOXX.,3,-1.000000
O.O.XOXX.,8,1.000000
O.O.XX...,1,1.000000
O.O.XX...,3,1.000000
O.O.XX...,6,-1.000000
O.O.XX...,7,-1.000000
O.O.XX...,8,-1.000000
O.O.XX..O,1,1.000000
O.O.XX..O,3,1.000000
O.O.XX..O,6,-1.000000
O.O.XX..O,7,-1.000000
O.O.XX.O.,1,-0.000000
O.O.XX.O.,3,1.000000
O.O.XX.O.,6,-1.000000
O.O.XX.O.,8,-1.000000
O.O.XX.OX,1,0.000000
O.O.XX.OX,3,1.000000
O.O.XX.OX,6,-1.000000
O.O.XX.XO,1,1.000000
O.O.XX.XO,3,1.000000
O.O.XX.XO,6,-1.000000
O.O.XXO..,1,-1.000000
O.O.XXO..,3,1.000000
O.O.XXO..,7,-1.000000
O.O.XXO..,8,-1.000000
O.O.XXO.X,1,-1.000000
O.O.XXO.X,3,1.000000
O.O.XXO.X,7,-1.000000
O.O.XXOOX,1,-1.000000
O.O.XXOOX,3,1.000000
O.O.XXOX.,1,1.000000
O.O.XXOX.,3,1.000000
O.O.XXOX.,8,-1.000000
O.O.XXOXO,1,1.000000
O.O.XXOXO,3,1.000000
O.O.XXX.O,1,1.000000
O.O.XXX.O,3,1.000000
O.O.XXX.O,7,-1.000000
O.O.XXXO.,1,0.000000
O.O.XXXO.,3,1.000000
O.O.XXXO.,8,-1.000000
O.O.XXXOO,1,-0.000000
O.O.XXXOO,3,1.000000
O.OO...XX,1,-1.000000
O.OO...XX,4,-1.000000
O.OO...XX,5,-1.000000
O.OO...XX,6,1.000000
O.OO..X.X,1,-0.000000
O.OO..X.X,4,-1.000000
O.OO..X.X,5,-1.000000
O.OO..X.X,7,1.000000
O.OO..XX.,1,1.000000
O.OO..XX.,4,-1.000000
O.OO..XX.,5,-1.000000
O.OO..XX.,8,1.000000
O.OO.X..X,1,-1.000000
O.OO.X..X,4,-1.000000
O.OO.X..X,6,-1.000000
O.OO.X..X,7,-1.000000
O.OO.X.X.,1,-1.000000
O.OO.X.X.,4,-1.000000
O.OO.X.X.,6,-1.000000
O.OO.X.X.,8,-1.000000
O.OO.X.XX,1,-1.000000
O.OO.X.XX,4,-1.000000
O.OO.X.XX,6,1.000000
O.OO.XX..,1,-0.000000
O.OO.XX..,4,-1.000000
O.OO.XX..,7,-1.000000
O.OO.XX..,8,-1.000000
O.OO.XX.X,1,0.000000
O.OO.XX.X,4,-1.000000
O.OO.XX.X,7,1.000000
O.OO.XXOX,1,-0.000000
O.OO.XXOX,4,-1.000000
O.OO.XXX.,1,1.000000
O.OO.XXX.,4,-1.000000
O.OO.XXX.,8,1.000000
O.OO.XXXO,1,-1.000000
O.OO.XXXO,4,-1.000000
O.OOOX.XX,1,-1.000000
O.OOOX.XX,6,1.000000
O.OOOXX.X,1,-0.000000
O.OOOXX.X,7,1.000000
O.OOOXXX.,1,-1.000000
O.OOOXXX.,8,1.000000
O.OOX...X,1,-1.000000
O.OOX...X,5,-1.000000
O.OOX...X,6,-1.000000
O.OOX...X,7,-1.000000
O.OOX..X.,1,1.000000
O.OOX..X.,5,-1.000000
O.OOX..X.,6,-1.000000
O.OOX..X.,8,-1.000000
O.OOX..XX,1,1.000000
O.OOX..XX,5,-1.000000
O.OOX..XX,6,1.000000
O.OOX.X..,1,-0.000000
O.OOX.X..,5,-1.000000
O.OOX.X..,7,-1.000000
O.OOX.X..,8,-1.000000
O.OOX.X.X,1,0.000000
O.OOX.X.X,5,-1.000000
O.OOX.X.X,7,1.000000
O.OOX.XOX,1,-0.000000
O.OOX.XOX,5,-1.000000
O.OOX.XX.,1,1.000000
O.OOX.XX.,5,-1.000000
O.OOX.XX.,8,1.000000
O.OOX.XXO,1,1.000000
O.OOX.XXO,5,-1.000000
O.OOXO.XX,1,1.000000
O.OOXO.XX,6,1.000000
O.OOXOX.X,1,-0.000000
O.OOXOX.X,7,1.000000
O.OOXOXX.,1,1.000000
O.OOXOXX.,8,1.000000
O.OOXX...,1,-1.000000
O.OOXX...,6,-1.000000
O.OOXX...,7,-1.000000
O.OOXX...,8,-1.000000
O.OOXX..X,1,-1.000000
O.OOXX..X,6,-1.000000
O.OOXX..X,7,-1.000000
O.OOXX.OX,1,-1.000000
O.OOXX.OX,6,-1.000000
O.OOXX.X.,1,1.000000
O.OOXX.X.,6,-1.000000
O.OOXX.X.,8,-1.000000
O.OOXX.XO,1,1.000000
O.OOXX.XO,6,-1.000000
O.OOXXX..,1,0.000000
O.OOXXX..,7,-1.000000
O.OOXXX..,8,-1.000000
O.OOXXX.O,1,-0.000000
O.OOXXX.O,7,-1.000000
O.OOXXXO.,1,-0.000000
O.OOXXXO.,8,-1.000000
O.OOXXXOX,1,0.000000
O.OOXXXXO,1,1.000000
O.OX.....,1,-1.000000
O.OX.....,4,-1.000000
O.OX.....,5,-1.000000
O.OX.....,6,-1.000000
O.OX.....,7,-1.000000
O.OX.....,8,-1.000000
O.OX....X,1,0.000000
O.OX....X,4,-1.000000
O.OX....X,5,-1.000000
O.OX....X,6,-1.000000
O.OX....X,7,-1.000000
O.OX...OX,1,-0.000000
O.OX...OX,4,-1.000000
O.OX...OX,5,-1.000000
O.OX...OX,6,-1.000000
O.OX...X.,1,-1.000000
O.OX...X.,4,-1.000000
O.OX...X.,5,-1.000000
O.OX...X.,6,-1.000000
O.OX...X.,8,-1.000000
O.OX...XO,1,-1.000000
O.OX...XO,4,-1.000000
O.OX...XO,5,-1.000000
O.OX...XO,6,-1.000000
O.OX..O.X,1,-1.000000
O.OX..O.X,4,-1.000000
O.OX..O.X,5,-1.000000
O.OX..O.X,7,-1.000000
O.OX..OX.,1,-1.000000
O.OX..OX.,4,-1.000000
O.OX..OX.,5,-1.000000
O.OX..OX.,8,-1.000000
O.OX..OXX,1,-1.000000
O.OX..OXX,4,-1.000000
O.OX..OXX,5,-1.000000
O.OX..X..,1,-1.000000
O.OX..X..,4,-1.000000
O.OX..X..,5,-1.000000
O.OX..X..,7,-1.000000
O.OX..X..,8,-1.000000
O.OX..X.O,1,-1.000000
O.OX..X.O,4,-1.000000
O.OX..X.O,5,-1.000000
O.OX..X.O,7,-1.000000
O.OX..XO.,1,-1.000000
O.OX..XO.,4,-1.000000
O.OX..XO.,5,-1.000000
O.OX..XO.,8,-1.000000
O.OX..XOX,1,0.000000
O.OX..XOX,4,-1.000000
O.OX..XOX,5,-1.000000
O.OX..XXO,1,-1.000000
O.OX..XXO,4,-1.000000
O.OX..XXO,5,-1.000000
O.OX.O..X,1,-0.000000
O.OX.O..X,4,-1.000000
O.OX.O..X,6,-1.000000
O.OX.O..X,7,-1.000000
O.OX.O.X.,1,-1.000000
O.OX.O.X.,4,-1.000000
O.OX.O.X.,6,-1.000000
O.OX.O.X.,8,-1.000000
O.OX.O.XX,1,1.000000
O.OX.O.XX,4,-1.000000
O.OX.O.XX,6,1.000000
O.OX.OOXX,1,-1.000000
O.OX.OOXX,4,-1.000000
O.OX.OX..,1,-1.000000
O.OX.OX..,4,-1.000000
O.OX.OX..,7,-1.000000
O.OX.OX..,8,-1.000000
O.OX.OX.X,1,0.000000
O.OX.OX.X,4,-1.000000
O.OX.OX.X,7,1.000000
O.OX.OXOX,1,-0.000000
O.OX.OXOX,4,-1.000000
O.OX.OXX.,1,-1.000000
O.OX.OXX.,4,-1.000000
O.OX.OXX.,8,1.000000
O.OX.X...,1,-1.000000
O.OX.X...,4,1.000000
O.OX.X...,6,-1.000000
O.OX.X...,7,-1.000000
O.OX.X...,8,-1.000000
O.OX.X..O,1,-1.000000
O.OX.X..O,4,1.000000
O.OX.X..O,6,-1.000000
O.OX.X..O,7,-1.000000
O.OX.X.O.,1,-1.000000
O.OX.X.O.,4,1.000000
O.OX.X.O.,6,-1.000000
O.OX.X.O.,8,-1.000000
O.OX.X.OX,1,0.000000
O.OX.X.OX,4,1.000000
O.OX.X.OX,6,-1.000000
O.OX.X.XO,1,-1.000000
O.OX.X.XO,4,1.000000
O.OX.X.XO,6,-1.000000
O.OX.XO..,1,-1.000000
O.OX.XO..,4,1.000000
O.OX.XO..,7,-1.000000
O.OX.XO..,8,-1.000000
O.OX.XO.X,1,-1.000000
O.OX.XO.X,4,1.000000
O.OX.XO.X,7,-1.000000
O.OX.XOOX,1,-1.000000
O.OX.XOOX,4,1.000000
O.OX.XOX.,1,-1.000000
O.OX.XOX.,4,1.000000
O.OX.XOX.,8,-1.000000
O.OX.XOXO,1,-1.000000
O.OX.XOXO,4,1.000000
O.OX.XX.O,1,-1.000000
O.OX.XX.O,4,1.000000
O.OX.XX.O,7,-1.000000
O.OX.XXO.,1,0.000000
O.OX.XXO.,4,1.000000
O.OX.XXO.,8,-1.000000
O.OX.XXOO,1,-1.000000
O.OX.XXOO,4,1.000000
O.OXO...X,1,-1.000000
O.OXO...X,5,-1.000000
O.OXO...X,6,-1.000000
O.OXO...X,7,-1.000000
O.OXO..X.,1,-1.000000
O.OXO..X.,5,-1.000000
O.OXO..X.,6,-1.000000
O.OXO..X.,8,-1.000000
O.OXO..XX,1,-1.000000
O.OXO..XX,5,-1.000000
O.OXO..XX,6,1.000000
O.OXO.X..,1,-1.000000
O.OXO.X..,5,-1.000000
O.OXO.X..,7,-1.000000
O.OXO.X..,8,-1.000000
O.OXO.X.X,1,0.000000
O.OXO.X.X,5,-1.000000
O.OXO.X.X,7,1.000000
O.OXO.XOX,1,-0.000000
O.OXO.XOX,5,-1.000000
O.OXO.XX.,1,-1.000000
O.OXO.XX.,5,-1.000000
O.OXO.XX.,8,1.000000
O.OXOO.XX,1,-1.000000
O.OXOO.XX,6,1.000000
O.OXOOX.X,1,-0.000000
O.OXOOX.X,7,1.000000
O.OXOOXX.,1,-1.000000
O.OXOOXX.,8,1.000000
O.OXOX...,1,-1.000000
O.OXOX...,6,-1.000000
O.OXOX...,7,-1.000000
O.OXOX...,8,-1.000000
O.OXOX..X,1,-1.000000
O.OXOX..X,6,-1.000000
O.OXOX..X,7,-1.000000
O.OXOX.OX,1,-1.000000
O.OXOX.OX,6,-1.000000
O.OXOX.X.,1,-1.000000
O.OXOX.X.,6,-1.000000
O.OXOX.X.,8,-1.000000
O.OXOXX..,1,-1.000000
O.OXOXX..,7,-1.000000
O.OXOXX..,8,-1.000000
O.OXOXXO.,1,-1.000000
O.OXOXXO.,8,-1.000000
O.OXOXXOX,1,0.000000
O.OXX....,1,1.000000
O.OXX....,5,1.000000
O.OXX....,6,-1.000000
O.OXX....,7,-1.000000
O.OXX....,8,-1.000000
O.OXX...O,1,-1.000000
O.OXX...O,5,1.000000
O.OXX...O,6,-1.000000
O.OXX...O,7,-1.000000
O.OXX..O.,1,-0.000000
O.OXX..O.,5,1.000000
O.OXX..O.,6,-1.000000
O.OXX..O.,8,-1.000000
O.OXX..OX,1,0.000000
O.OXX..OX,5,1.000000
O.OXX..OX,6,-1.000000
O.OXX..XO,1,1.000000
O.OXX..XO,5,1.000000
O.OXX..XO,6,-1.000000
O.OXX.O..,1,1.000000
O.OXX.O..,5,1.000000
O.OXX.O..,7,-1.000000
O.OXX.O..,8,-1.000000
O.OXX.O.X,1,1.000000
O.OXX.O.X,5,1.000000
O.OXX.O.X,7,-1.000000
O.OXX.OOX,1,-0.000000
O.OXX.OOX,5,1.000000
O.OXX.OX.,1,1.000000
O.OXX.OX.,5,1.000000
O.OXX.OX.,8,-1.000000
O.OXX.OXO,1,1.000000
O.OXX.OXO,5,1.000000
O.OXX.X.O,1,-1.000000
O.OXX.X.O,5,1.000000
O.OXX.X.O,7,-1.000000
O.OXX.XO.,1,0.000000
O.OXX.XO.,5,1.000000
O.OXX.XO.,8,-1.000000
O.OXX.XOO,1,-1.000000
O.OXX.XOO,5,1.000000
O.OXXO...,1,-1.000000
O.OXXO...,6,-1.000000
O.OXXO...,7,-1.000000
O.OXXO...,8,-1.000000
O.OXXO..X,1,0.000000
O.OXXO..X,6,-1.000000
O.OXXO..X,7,-1.000000
O.OXXO.OX,1,-0.000000
O.OXXO.OX,6,-1.000000
O.OXXO.X.,1,1.000000
O.OXXO.X.,6,-1.000000
O.OXXO.X.,8,-1.000000
O.OXXOO.X,1,-0.000000
O.OXXOO.X,7,-1.000000
O.OXXOOX.,1,1.000000
O.OXXOOX.,8,-1.000000
O.OXXOOXX,1,1.000000
O.OXXOX..,1,-1.000000
O.OXXOX..,7,-1.000000
O.OXXOX..,8,-1.000000
O.OXXOXO.,1,-1.000000
O.OXXOXO.,8,-1.000000
O.OXXOXOX,1,0.000000
O.X......,1,-1.000000
O.X......,3,0.000000
O.X......,4,0.000000
O.X......,5,1.000000
O.X......,6,1.000000
O.X......,7,0.000000
O.X......,8,1.000000
O.X.....O,1,-1.000000
O.X.....O,3,-1.000000
O.X.....O,4,-1.000000
O.X.....O,5,-1.000000
O.X.....O,6,-1.000000
O.X.....O,7,-1.000000
O.X....O.,1,-1.000000
O.X....O.,3,-1.000000
O.X....O.,4,-1.000000
O.X....O.,5,-1.000000
O.X....O.,6,-1.000000
O.X....O.,8,-0.000000
O.X....OX,1,0.000000
O.X....OX,3,0.000000
O.X....OX,4,1.000000
O.X....OX,5,1.000000
O.X....OX,6,1.000000
O.X....XO,1,-1.000000
O.X....XO,3,-1.000000
O.X....XO,4,1.000000
O.X....XO,5,-1.000000
O.X....XO,6,-1.000000
O.X...O..,1,-1.000000
O.X...O..,3,-1.000000
O.X...O..,4,-1.000000
O.X...O..,5,-1.000000
O.X...O..,7,-1.000000
O.X...O..,8,-1.000000
O.X...O.X,1,-1.000000
O.X...O.X,3,0.000000
O.X...O.X,4,-1.000000
O.X...O.X,5,1.000000
O.X...O.X,7,-1.000000
O.X...OOX,1,-1.000000
O.X...OOX,3,-0.000000
O.X...OOX,4,-1.000000
O.X...OOX,5,1.000000
O.X...OX.,1,-1.000000
O.X...OX.,3,0.000000
O.X...OX.,4,-1.000000
O.X...OX.,5,-1.000000
O.X...OX.,8,-1.000000
O.X...OXO,1,-1.000000
O.X...OXO,3,-1.000000
O.X...OXO,4,-1.000000
O.X...OXO,5,-1.000000
O.X...X.O,1,-1.000000
O.X...X.O,3,-1.000000
O.X...X.O,4,1.000000
O.X...X.O,5,-1.000000
O.X...X.O,7,-1.000000
O.X...XO.,1,0.000000
O.X...XO.,3,-1.000000
O.X...XO.,4,1.000000
O.X...XO.,5,1.000000
O.X...XO.,8,1.000000
O.X...XOO,1,-1.000000
O.X...XOO,3,-1.000000
O.X...XOO,4,1.000000
O.X...XOO,5,-1.000000
O.X..O...,1,-1.000000
O.X..O...,3,-0.000000
O.X..O...,4,-0.000000
O.X..O...,6,-1.000000
O.X..O...,7,-1.000000
O.X..O...,8,-1.000000
O.X..O..X,1,-1.000000
O.X..O..X,3,0.000000
O.X..O..X,4,0.000000
O.X..O..X,6,1.000000
O.X..O..X,7,0.000000
O.X..O.OX,1,-1.000000
O.X..O.OX,3,-0.000000
O.X..O.OX,4,-0.000000
O.X..O.OX,6,-1.000000
O.X..O.X.,1,-1.000000
O.X..O.X.,3,0.000000
O.X..O.X.,4,1.000000
O.X..O.X.,6,1.000000
O.X..O.X.,8,0.000000
O.X..O.XO,1,-1.000000
O.X..O.XO,3,-1.000000
O.X..O.XO,4,1.000000
O.X..O.XO,6,-1.000000
O.X..OO.X,1,-1.000000
O.X..OO.X,3,-0.000000
O.X..OO.X,4,-1.000000
O.X..OO.X,7,-1.000000
O.X..OOX.,1,-1.000000
O.X..OOX.,3,-0.000000
O.X..OOX.,4,-1.000000
O.X..OOX.,8,-1.000000
O.X..OOXX,1,-1.000000
O.X..OOXX,3,0.000000
O.X..OOXX,4,-1.000000
O.X..OX..,1,-1.000000
O.X..OX..,3,0.000000
O.X..OX..,4,1.000000
O.X..OX..,7,1.000000
O.X..OX..,8,1.000000
O.X..OX.O,1,-1.000000
O.X..OX.O,3,-1.000000
O.X..OX.O,4,1.000000
O.X..OX.O,7,-1.000000
O.X..OXO.,1,-1.000000
O.X..OXO.,3,-1.000000
O.X..OXO.,4,1.000000
O.X..OXO.,8,-1.000000
O.X..OXOX,1,0.000000
O.X..OXOX,3,0.000000
O.X..OXOX,4,1.000000
O.X..OXXO,1,-1.000000
O.X..OXXO,3,-1.000000
O.X..OXXO,4,1.000000
O.X..X..O,1,-1.000000
O.X..X..O,3,-1.000000
O.X..X..O,4,1.000000
O.X..X..O,6,-1.000000
O.X..X..O,7,-1.000000
O.X..X.O.,1,-1.000000
O.X..X.O.,3,1.000000
O.X..X.O.,4,1.000000
O.X..X.O.,6,1.000000
O.X..X.O.,8,1.000000
O.X..X.OO,1,-1.000000
O.X..X.OO,3,-1.000000
O.X..X.OO,4,-1.000000
O.X..X.OO,6,-1.000000
O.X..XO..,1,-1.000000
O.X..XO..,3,1.000000
O.X..XO..,4,-1.000000
O.X..XO..,7,-1.000000
O.X..XO..,8,1.000000
O.X..XO.O,1,-1.000000
O.X..XO.O,3,-1.000000
O.X..XO.O,4,-1.000000
O.X..XO.O,7,-1.000000
O.X..XOO.,1,-1.000000
O.X..XOO.,3,-1.000000
O.X..XOO.,4,-1.000000
O.X..XOO.,8,1.000000
O.X..XOXO,1,-1.000000
O.X..XOXO,3,-1.000000
O.X..XOXO,4,-1.000000
O.X..XXOO,1,-1.000000
O.X..XXOO,3,-1.000000
O.X..XXOO,4,1.000000
O.X.O....,1,-1.000000
O.X.O....,3,-1.000000
O.X.O....,5,-1.000000
O.X.O....,6,-1.000000
O.X.O....,7,-1.000000
O.X.O....,8,-0.000000
O.X.O...X,1,0.000000
O.X.O...X,3,0.000000
O.X.O...X,5,1.000000
O.X.O...X,6,1.000000
O.X.O...X,7,1.000000
O.X.O..OX,1,-0.000000
O.X.O..OX,3,-1.000000
O.X.O..OX,5,1.000000
O.X.O..OX,6,-1.000000
O.X.O..X.,1,-1.000000
O.X.O..X.,3,-1.000000
O.X.O..X.,5,-1.000000
O.X.O..X.,6,-1.000000
O.X.O..X.,8,1.000000
O.X.O.O.X,1,-1.000000
